REGISTRO_ANCINE,DATA_REGISTRO,RAZAO_SOCIAL,CNPJ,MUNICIPIO,CD_MUNICIPIO_IBGE,UF,CLASSIFICACAO_AGENTE_ECONOMICO
17151,2010-06-08,MZ CARAMEZ DE CASTRO - ME,22.962.526/0001-95,BELÉM,1501402.0,PA,Brasileiro independente 
19029,2011-06-08,PATOTA PRODUÇÕES ARTISTICAS LTDA - ME,13.538.544/0001-53,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
19040,2011-06-08,MACHADO FILMES E PRODUÇÕES LTDA,13.631.016/0001-44,BRASÍLIA,5300108.0,DF,Brasileiro independente 
19033,2011-06-08,ALBERTO PAIVA DE ABREU SODRE - ME,13.608.576/0001-88,SÃO PAULO,3550308.0,SP,Brasileiro independente 
19046,2011-06-08,VANILLA PRODUÇÕES DE FILMES LTDA,12.492.535/0001-06,SÃO PAULO,3550308.0,SP,Brasileiro independente 
19030,2011-06-08,LF LOCACOES DE EQUIPAMENTOS E FILMAGENS LTDA,08.380.409/0001-92,ARACAJU,2800308.0,SE,Brasileiro independente 
19028,2011-06-08,SIAESP SINDICATO DA INDÚSTRIA AUDIOVISUAL DO ESTADO DE SÃO PAULO,45.796.364/0001-68,SÃO PAULO,3550308.0,SP,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
19026,2011-06-08,3K MONTANA PRODUÇÃO AUDIOVISUAL LTDA - EPP,13.223.419/0001-54,SÃO PAULO,3550308.0,SP,Brasileiro independente 
19045,2011-06-08,JANE M P DE ALMEIDA AUDIOVISUAL ME,13.667.477/0001-77,SÃO PAULO,3550308.0,SP,Brasileiro independente 
19022,2011-06-08,EMPÓRIO CINEMATOGRÁFICO LTDA,07.276.543/0001-85,SÃO PAULO,3550308.0,SP,Brasileiro independente 
33190,2016-06-08,TAYLAN RENAN DE MACEDO DE OLIVEIRA 08163387955,24.199.053/0001-41,PONTA GROSSA,4119905.0,PR,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
33188,2016-06-08,SMART FILMES EIRELI,24.829.641/0001-11,BLUMENAU,4202404.0,SC,Brasileiro independente 
36688,2017-06-08,USINA IMAGEM E COMUNICACAO LTDA,25.217.432/0001-80,CURITIBA,4106902.0,PR,Brasileiro independente 
36689,2017-06-08,FUNDAÇÃO EDSON QUEIROZ,07.373.434/0001-86,FORTALEZA,2304400.0,CE,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
40092,2018-06-08,AIPO DIGITAL LTDA,30.243.583/0001-42,SÃO PAULO,3550308.0,SP,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
40091,2018-06-08,ESTUDIO DE DESIGN E GAMES LTDA.,30.551.155/0001-87,SÃO PAULO,3550308.0,SP,Brasileiro independente 
40097,2018-06-08,PESCA E AVENTURA EIRELI,30.122.258/0001-21,CUIABÁ,5103403.0,MT,Brasileiro independente 
40100,2018-06-08,DOUGLAS DE OLIVEIRA DIAS 34369768810,14.997.643/0001-66,SÃO JOSÉ DOS CAMPOS,3549904.0,SP,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
40090,2018-06-08,TS MUSIC EIRELI-EPP,22.358.971/0001-40,SÃO PAULO,3550308.0,SP,Brasileiro independente 
40093,2018-06-08,BRUNO BASSANI DOS SANTOS 10012582743,29.799.512/0001-41,VOLTA REDONDA,3306305.0,RJ,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
40094,2018-06-08,MAIS MARKETING LTDA - ME,21.347.282/0001-78,ITAJAÍ,4208203.0,SC,Brasileiro independente 
40088,2018-06-08,RAFAEL CERQUEIRA RAMOS 04828398562,29.007.342/0001-15,SALVADOR,2927408.0,BA,Brasileiro independente 
40089,2018-06-08,SACHETS DO BRASIL COMERCIO E INDUSTRIA DE ALIMENTOS,15.805.042/0001-77,BELO HORIZONTE,3106200.0,MG,Brasileiro independente 
40101,2018-06-08,RENATO SANTOS PRODUCOES ARTISTICAS E CULTURAIS LTDA,10.414.677/0001-20,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
40095,2018-06-08,ÉDEN COSTA BARBOZA,30.485.277/0001-12,POXORÉU,5107008.0,MT,Brasileiro independente 
40102,2018-06-08,SIDERALL CINEMA LTDA.,17.581.749/0001-72,PORTO ALEGRE,4314902.0,RS,Brasileiro independente 
40099,2018-06-08,MANTESANA PRODUTORA AUDIOVISUAL LTDA,12.090.832/0001-25,PORTO ALEGRE,4314902.0,RS,Brasileiro independente 
40098,2018-06-08,REDE DO BEM RÁDIO E TELEVISÃO EIRELI,03.134.568/0001-93,BARUERI,3505708.0,SP,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
40103,2018-06-08,MAZZ PRODUÇÕES EIRELI,29.174.785/0001-09,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
45846,2020-06-08,MUNDO BERRIEL AUDIOVISUAL E FOTOGRAFIA LTDA,35.995.112/0001-04,NITERÓI,3303302.0,RJ,Brasileiro independente 
48581,2021-06-08,"JANELA 55 PRODUCAO CINEMATOGRAFICA, DE VIDEOS E DE PROGRAMAS DE TELEVISAO LTDA",39.470.946/0001-57,BRASÍLIA,5300108.0,DF,Brasileiro independente 
48587,2021-06-08,LUCIANO BARBOSA SILVA 32831891884,20.433.457/0001-05,SÃO PAULO,3550308.0,SP,Brasileiro independente 
48586,2021-06-08,AC/DM FILMES LTDA,42.152.957/0001-01,VITÓRIA,3205309.0,ES,Brasileiro independente 
48596,2021-06-08,DOMINGAS APARECIDA LIOU 93303262853,11.656.494/0001-83,CACONDE,3508702.0,SP,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
48597,2021-06-08,ESTUD.IO PUBLICIDADE LTDA,36.443.797/0001-49,SÃO PAULO,3550308.0,SP,Brasileiro independente 
48591,2021-06-08,GERSON LUIZ DE BRITO MELO 09696444427,41.437.704/0001-03,JOÃO PESSOA,2507507.0,PB,Brasileiro independente 
48595,2021-06-08,MATHEUS LUSTOSA MASCARENHAS DE ALBUQUERQUE 08852665447,34.918.740/0001-23,RECIFE,2611606.0,PE,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
48594,2021-06-08,ALVIM PRODUCOES ARTISTICAS - EIRELI,29.200.175/0001-24,SÃO PAULO,3550308.0,SP,Brasileiro independente 
48585,2021-06-08,AVENTURA TEATROS LTDA,13.310.565/0001-17,RIO DE JANEIRO,3304557.0,RJ,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
48582,2021-06-08,MUNICÍPIO DE SUZANO,46.523.056/0001-21,SUZANO,3552502.0,SP,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
48584,2021-06-08,NOA MARCHESE - ME,23.440.354/0001-52,SANTOS,3548500.0,SP,Brasileiro independente 
48588,2021-06-08,JOAO ROCHA RODRIGUES - PROJETOS CULTURAIS,31.048.442/0001-31,SÃO PAULO,3550308.0,SP,Brasileiro independente 
51394,2022-06-08,FRONT PRODUCOES E CONTEUDO LTDA,46.265.076/0001-40,SÃO PAULO,3550308.0,SP,Brasileiro independente 
51393,2022-06-08,GRAO FILME PRODUCAO AUDIOVISUAL LTDA,40.240.975/0001-01,SÃO PAULO,3550308.0,SP,Brasileiro independente 
51392,2022-06-08,AGENCIA PIU COMUNICA LTDA,06.278.806/0001-22,SÃO PAULO,3550308.0,SP,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
51391,2022-06-08,SUMMER COMUNICACAO E TECNOLOGIA LTDA,07.708.361/0001-36,SÃO VICENTE,3551009.0,SP,Brasileiro independente 
51390,2022-06-08,CLUBE FILMES LTDA,46.401.439/0001-27,SÃO PAULO,3550308.0,SP,Brasileiro independente 
51402,2022-06-08,WILIAM DE CARVALHO BARBINI 74677217904,24.245.390/0001-28,SÃO PAULO,3550308.0,SP,Brasileiro independente 
51396,2022-06-08,LUCAS DIAS DE SOUSA COSTA,36.079.552/0001-84,SÃO LUÍS,2111300.0,MA,Brasileiro independente 
51397,2022-06-08,LM PRODUÇÕES CULTURAIS LTDA,24.069.006/0001-83,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
51395,2022-06-08,RAMPA PRODUCOES ARTISTICAS LTDA,41.020.310/0001-55,SÃO PAULO,3550308.0,SP,Brasileiro independente 
51398,2022-06-08,HP PRODUÇÕES CULTTURAIS LTDA,17.903.906/0001-19,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
51403,2022-06-08,RAFAEL ARRAES DE SOUSA 03837598381,40.135.182/0001-22,JUAZEIRO DO NORTE,2307304.0,CE,Brasileiro independente 
51400,2022-06-08,SABRINA ANTUNES FRANCEZ 08597872900,40.439.821/0001-43,ITAJAÍ,4208203.0,SC,Brasileiro independente 
51399,2022-06-08,JONATHAN LAZARO OLIVEIRA 04790029590,45.332.694/0001-00,ARACAJU,2800308.0,SE,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
51401,2022-06-08,MARLUCIA PEREIRA FARIAS 73419605749,31.650.560/0001-15,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
2567,2002-07-08,R-TV PRODUÇÕES LTDA,02.175.084/0001-20,RECIFE,2611606.0,PE,Brasileiro independente 
376,2002-07-08,RADIANTE FILMES LTDA,02.376.263/0001-25,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
1392,2003-07-08,ATALAIA PRODUÇÃO E DISTRIBUIÇÃO ARTÍSTICA S/C LTDA ME.,01.387.311/0001-18,FLORIANÓPOLIS,4205407.0,SC,Brasileiro independente 
1395,2003-07-08,PG - PRODUÇÕES DE CINEMA VÍDEO E TV LTDA,01.161.933/0001-23,SÃO PAULO,3550308.0,SP,Brasileiro independente 
259,2003-07-08,CONCEITO A EM AUDIOVISUAL S.A,73.560.195/0001-06,RIO DE JANEIRO,3304557.0,RJ,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
4413,2005-07-08,GCB EMPREENDIMENTOS E PARTICIPAÇÕES LTDA,02.407.790/0001-50,RIO DE JANEIRO,3304557.0,RJ,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
14036,2008-07-08,ALFIXIT PRODUÇÕES CULTURAIS E ARTÍSTICAS LTDA.,06.977.824/0001-00,SÃO PAULO,3550308.0,SP,Brasileiro
14038,2008-07-08,RIMO S.A.,67.562.884/0001-49,BARUERI,3505708.0,SP,Brasileiro
14032,2008-07-08,CASA VERDE AUDIOVISUAL LTDA,05.969.863/0001-95,TERESINA,2211001.0,PI,Brasileiro independente 
17355,2010-07-08,STUDIO GREAT LTDA,09.098.141/0001-63,SÃO PAULO,3550308.0,SP,Brasileiro independente 
19226,2011-07-08,OPARA VIDEOS LTDA,05.996.659/0001-63,BELO HORIZONTE,3106200.0,MG,Brasileiro independente 
19227,2011-07-08,MU TECNOLOGIA DA INFORMAÇÃO LTDA.,10.729.386/0001-20,SÃO PAULO,3550308.0,SP,Brasileiro independente 
24589,2013-07-08,QUANTA POST FINALIZAÇÃO DE PRODUÇÕES CINEMATOGRÁFICAS LTDA,14.690.827/0001-89,SÃO PAULO,3550308.0,SP,Brasileiro independente 
24585,2013-07-08,LAGE COMUNICACAO INTEGRADA LTDA,05.910.312/0001-56,SÃO PAULO,3550308.0,SP,Brasileiro independente 
24588,2013-07-08,CINEMA BRASIL DISTRIBUIDORA - ESCRITÓRIO DE PLANEJAMENTO PARA DISTRIBUIÇÃO DE PRODUTOS AUDIOVISUAIS LTDA -ME,18.354.911/0001-82,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
24583,2013-07-08,BELLUNA FILMES LTDA - ME,12.864.890/0001-69,HORTOLÂNDIA,3519071.0,SP,Brasileiro independente 
24587,2013-07-08,MARTE SERVICOS DE PRODUCOES CINEMATOGRAFICAS E ARTISTICAS LTDA - EPP,18.207.632/0001-96,OLINDA,2609600.0,PE,Brasileiro independente 
27113,2014-07-08,LEANDRO LUCIO GUERRA NIERO 10373368798,14.651.453/0001-92,VILA VELHA,3205200.0,ES,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
30415,2015-07-08,MORA PRODUCOES LTDA,22.682.373/0001-22,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
33569,2016-07-08,GABRIEL MOTTA FERREIRA,22.988.916/0001-34,PORTO ALEGRE,4314902.0,RS,Brasileiro independente 
33557,2016-07-08,DODO PRODUCOES DE FILMES EIRELE-EPP,24.484.376/0001-87,SÃO PAULO,3550308.0,SP,Brasileiro independente 
33567,2016-07-08,PROJETO 6 PRODUCAO GESTAO ASSESSORIA E CONSULTORIA EM ECONOMIA CRIATIVA EIRELI,20.142.449/0001-00,NOVA FRIBURGO,3303401.0,RJ,Brasileiro independente 
43428,2019-07-08,CRISTIANO RAFAEL BINSFELD 01674675062,32.103.237/0001-94,SANTA ROSA,4317202.0,RS,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
43425,2019-07-08,CORPO ESTRANHO FILMES LTDA,27.575.790/0001-90,PORTO ALEGRE,4314902.0,RS,Brasileiro independente 
43430,2019-07-08,MARCOS SCHUABB MARTINS,34.024.933/0001-30,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
43429,2019-07-08,BORARI PRODUCOES CULTURAIS LTDA,33.296.663/0001-54,SANTARÉM,1506807.0,PA,Brasileiro independente 
43434,2019-07-08,PATRICIA APARECIDA VENANCIO MARTINS,32.150.777/0001-29,CAMPINAS,3509502.0,SP,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
43433,2019-07-08,GIOVANI DE TOLEDO VIECILI 04072201944,26.659.506/0001-09,LONDRINA,4113700.0,PR,Brasileiro independente 
43423,2019-07-08,LUCAS ROCHA SAMPAIO VIANNA 47774720197,27.311.811/0001-60,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
43427,2019-07-08,ROQUE JOSE FONSECA CARVALHO 48875570353,13.483.737/0001-54,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
43424,2019-07-08,VIZU PRODUÇÕES CINEMATOGRÁFICAS LTDA,34.106.622/0001-10,SÃO PAULO,3550308.0,SP,Brasileiro independente 
43432,2019-07-08,JADSON PLANZO BARBOSA,28.695.840/0001-35,SALVADOR,2927408.0,BA,Brasileiro independente 
43426,2019-07-08,ACME FILMES LTDA EPP,29.287.095/0001-58,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
46037,2020-07-08,LUÍS FELIPE SOUZA CARDOSO,22.944.572/0001-61,RIO DE JANEIRO,3304557.0,RJ,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
46039,2020-07-08,CRISTIANO CARLOS FARIAS LIMA 05945523623,30.042.552/0001-23,UBERABA,3170107.0,MG,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
46036,2020-07-08,SUPLICY PRODUÇÕES S/S LTDA - ME,12.183.367/0001-77,SÃO PAULO,3550308.0,SP,Brasileiro independente 
46056,2020-07-08,FABRICIO ARAUJO MEDEIROS SILVA 67465676568,13.023.844/0001-08,VITÓRIA DA CONQUISTA,2933307.0,BA,Brasileiro independente 
46055,2020-07-08,ERIVELTO ALVES DE SOUZA 23110269848,30.803.825/0001-05,SÃO PAULO,3550308.0,SP,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
46038,2020-07-08,YAGO DE VARGAS MENDONCA 13977949764,35.862.793/0001-32,SERRA,3205002.0,ES,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
46054,2020-07-08,ACESSE COMUNICAÇÃO EIRELI - ME,10.462.644/0001-55,ESPERA FELIZ,3124203.0,MG,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
46057,2020-07-08,JORGE EDUARDO ALANIZ DE ARAUJO,07.832.978/0001-69,SÃO PAULO,3550308.0,SP,Brasileiro independente 
48939,2021-07-08,CINTIA LEITE CELETE 37820582839,34.841.985/0001-08,GUARATINGUETÁ,3518404.0,SP,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
48945,2021-07-08,AQUARELA PRODUÇÕES AUDIOVISUAIS E SERVIÇOS EDITORIAIS LTDA ME,57.863.052/0001-09,SÃO PAULO,3550308.0,SP,Brasileiro independente 
48948,2021-07-08,THIAGO DE MENDONCA CANUTO PEREIRA 01456345400,42.373.601/0001-90,MACEIÓ,2704302.0,AL,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
48935,2021-07-08,ASSOCIAÇÃO BRASIL CULTURAL,11.110.593/0001-65,TATUÍ,3554003.0,SP,Brasileiro independente 
48934,2021-07-08,LUCAS ONOFRIO ZANNON PRODUCOES,29.220.790/0001-00,SÃO PAULO,3550308.0,SP,Brasileiro independente 
48949,2021-07-08,ZUTA COMUNICAÇÃO LTDA,38.478.990/0001-40,SÃO PAULO,3550308.0,SP,Brasileiro independente 
48946,2021-07-08,RENE RODRIGUEZ LOPEZ 21491960850,33.716.934/0001-83,BAURU,3506003.0,SP,Brasileiro independente 
48947,2021-07-08,FABIA MIRANDA DOS PASSOS 31508045828,29.213.896/0001-79,SÃO PAULO,3550308.0,SP,Brasileiro independente 
48944,2021-07-08,LUAH PRODUCOES EIRELI,28.326.280/0001-41,CURITIBANOS,4204806.0,SC,Brasileiro independente 
48936,2021-07-08,VITOR DE SOUZA FERREIRA 38469511882,30.942.599/0001-43,RIBEIRÃO PRETO,3543402.0,SP,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
48943,2021-07-08,CONSULDOC CONSULTORIA E ASSESSORIA LTDA,15.626.562/0001-12,MONTES CLAROS,3143302.0,MG,Brasileiro independente 
48951,2021-07-08,OPAIO SERVICOS DE COMUNICACAO EIRELI,15.710.469/0001-91,JOÃO PESSOA,2507507.0,PB,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
48950,2021-07-08,MARCELO DA SILVA 18065878822,24.058.576/0001-78,JUNDIAÍ,3525904.0,SP,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
51587,2022-07-08,RM MARKETING EIRELI,33.441.816/0001-00,CAÇADOR,4203006.0,SC,Brasileiro independente 
51590,2022-07-08,DISIZME PUBLICIDADE DIGITAL PRODUÇÕES ARTÍSTICAS E MUSICAIS LTDA,40.434.640/0001-24,SÃO PAULO,3550308.0,SP,Brasileiro independente 
51591,2022-07-08,ANDERSON RAFAEL LIMA DA SILVA 09802019429,41.047.335/0001-42,CABO DE SANTO AGOSTINHO,2602902.0,PE,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
51594,2022-07-08,FABIO RODRIGUES 02412221928,13.459.561/0001-03,TUBARÃO,4218707.0,SC,Brasileiro independente 
51593,2022-07-08,ALEX ROGGER DE MEDEIROS ATAIDES 00737552140,47.044.339/0001-53,PARAGOMINAS,1505502.0,PA,Brasileiro independente 
51588,2022-07-08,THAIS ASSIS CONTI 33042163830,32.950.005/0001-71,SÃO PAULO,3550308.0,SP,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
51592,2022-07-08,CONTENT BLUE PRODUTORA DE CONTEUDO LIMITADA,35.371.874/0001-30,SÃO PAULO,3550308.0,SP,Brasileiro independente 
1446,2003-08-08,INGRESSO.COM LTDA,00.860.640/0001-71,RIO DE JANEIRO,3304557.0,RJ,Brasileiro
4570,2005-08-08,POLADIAN PRODUÇÕES FONOGRÁFICAS LTDA,60.590.916/0001-70,SÃO PAULO,3550308.0,SP,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
4577,2005-08-08,UH TERERÊ DIVERSÃO E ARTE LTDA.,03.760.075/0001-69,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
4583,2005-08-08,FLAMMA PRODUÇÕES AUDIOVISUAIS LTDA.,07.093.276/0001-00,SÃO PAULO,3550308.0,SP,Brasileiro independente 
4581,2005-08-08,CASA REDONDA PRODUCOES CULTURAIS EIRELI,06.228.927/0001-60,SÃO PAULO,3550308.0,SP,Brasileiro independente 
6168,2006-08-08,APICE PRODUZ FILMES LTDA - ME,04.368.648/0001-76,BELO HORIZONTE,3106200.0,MG,Brasileiro independente 
6173,2006-08-08,R. AVALLONE PRODUÇÕES LTDA,59.042.432/0001-08,SÃO PAULO,3550308.0,SP,Brasileiro independente 
12792,2007-08-08,9D PRODUCOES & EVENTOS LTDA,04.570.029/0001-60,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
12788,2007-08-08,TELEZOOM PRODUÇÕES E EVENTOS LTDA,08.856.362/0001-90,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
14159,2008-08-08,ARTCAM VÍDEO LTDA,42.271.775/0001-41,SALVADOR,2927408.0,BA,Brasileiro independente 
14161,2008-08-08,ALEXANDRE MARCOS DE CAMPOS ME,09.013.088/0001-50,LIMEIRA,3526902.0,SP,Brasileiro independente 
14153,2008-08-08,CARLOS HENRIQUE DE ALMEIDA - PUBLICIDADES - ME,09.944.048/0001-22,ITAPEVA,3522406.0,SP,Brasileiro independente 
24843,2013-08-08,DIEGO DAMBROWSKI 00462702995,17.074.835/0001-99,BLUMENAU,4202404.0,SC,Brasileiro independente 
24830,2013-08-08,AGF PRODUÇÕES ARTÍSTICAS LTDA,18.243.324/0001-16,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
27433,2014-08-08,ASSOCIACAO PRO ENSINO EM SANTA CRUZ DO SUL,95.438.412/0001-14,SANTA CRUZ DO SUL,4316808.0,RS,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
33858,2016-08-08,ALESSANDRA RIBEIRO SABATINI - ME,20.128.447/0001-58,CURITIBA,4106902.0,PR,Brasileiro independente 
33855,2016-08-08,MOCA ESTÚDIOS E PRODUÇÕES DE VÍDEOS LTDA,16.940.811/0001-02,SÃO PAULO,3550308.0,SP,Brasileiro independente 
33863,2016-08-08,TAGAWA PRODUÇÕES CINEMATOGRÁFICAS LTDA,12.020.537/0001-00,SÃO PAULO,3550308.0,SP,Brasileiro independente 
37267,2017-08-08,CAJU PRODUÇOES LTDA- ME,04.585.783/0001-73,VITÓRIA,3205309.0,ES,Brasileiro independente 
40671,2018-08-08,OTRO FILMES LTDA,30.650.058/0001-41,TABOÃO DA SERRA,3552809.0,SP,Brasileiro independente 
40672,2018-08-08,MUNICIPIO DE SOROCABA,46.634.044/0001-74,SOROCABA,3552205.0,SP,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
43702,2019-08-08,FABRICIO ESTEVINHO RINALDI,18.706.289/0001-24,SÃO PAULO,3550308.0,SP,Brasileiro independente 
43715,2019-08-08,FERNANDA PRETE BENTO 36852657841 ME,15.316.196/0001-03,OURO PRETO,3146107.0,MG,Brasileiro independente 
43700,2019-08-08,ELO PRODUCOE S DE VIDEOS LTDA,33.602.592/0001-70,LONDRINA,4113700.0,PR,Brasileiro independente 
43704,2019-08-08,PATRICIA NARA KLOCHINSKI FIORI / MEI,17.914.928/0001-84,FRANCISCO BELTRÃO,4108403.0,PR,Brasileiro independente 
43701,2019-08-08,CAMILA MAGALHAES KATER 39584042866,27.626.673/0001-08,SÃO PAULO,3550308.0,SP,Brasileiro independente 
43706,2019-08-08,CASADEFORCA PRODUCOES LTDA,13.879.342/0001-75,SÃO PAULO,3550308.0,SP,Brasileiro independente 
43705,2019-08-08,RENATO PASCOAL MOTION DESIGNER DIRETOR DE FOTOGRAFIA,22.591.336/0001-09,GUARULHOS,3518800.0,SP,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
43699,2019-08-08,J A MOREIRA COTTA PRODUCOES,34.134.515/0001-04,SÃO PAULO,3550308.0,SP,Brasileiro independente 
43714,2019-08-08,TOCO PRODUÇÕES AUDIO VISUAIS E CONSULTORIA EIRELI,32.233.333/0001-57,SÃO PAULO,3550308.0,SP,Brasileiro independente 
43716,2019-08-08,CAFURINGA FILMES - CONTEÚDOS AUDIOVISUAIS EIRELI,34.037.110/0001-40,FLORIANÓPOLIS,4205407.0,SC,Brasileiro independente 
51808,2022-08-08,ANTONIO CARLOS DE ARAÚJO SILVA JUNIOR - 51680998234,39.155.931/0001-02,MANAUS,1302603.0,AM,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
51783,2022-08-08,SVART PRODUÇÕES CULTURAIS LTDA,24.944.609/0001-87,SÃO PAULO,3550308.0,SP,Brasileiro independente 
51800,2022-08-08,VERA ZAVERUCHA 40599426772,23.204.543/0001-26,RIO DE JANEIRO,3304557.0,RJ,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
51807,2022-08-08,RENATA CACERES LORENZI 01508803080,33.122.228/0001-03,PORTO ALEGRE,4314902.0,RS,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
51790,2022-08-08,MOVIE TRACKS PRODUÇÃO AUDIOVISUAL LTDA,31.250.892/0001-02,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
51801,2022-08-08,BTC PRODUCOES UNIPESSOAL LTDA,47.275.447/0001-37,SÃO JOSÉ DOS CAMPOS,3549904.0,SP,Brasileiro independente 
51784,2022-08-08,MYUSIK PRODUÇÕES E EVENTOS LTDA,46.681.848/0001-24,SÃO JOSÉ DO RIO PRETO,3549805.0,SP,Brasileiro independente 
51804,2022-08-08,PERFEKTA PROPAGANDA LTDA.,00.098.702/0001-50,SÃO PAULO,3550308.0,SP,Brasileiro independente 
51805,2022-08-08,PROVIDEO PRODUÕES DE VÍDEO EIRELI,36.391.252/0001-36,FORTALEZA,2304400.0,CE,Brasileiro independente 
51787,2022-08-08,TLX FILMES E PRODUCOES LTDA,30.889.747/0001-03,RIO DE JANEIRO,3304557.0,RJ,Brasileiro independente 
51802,2022-08-08,GOLIAS DOS SANTOS ENGELHARDT 08726942755,28.999.862/0001-99,SERRA,3205002.0,ES,Brasileiro independente 
51806,2022-08-08,IGOR RICARDO CASTRO DE SOUZA 00344248224,47.435.601/0001-90,ANANINDEUA,1500800.0,PA,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
51803,2022-08-08,SABRINA MARTHENDAL 05590188946,28.330.714/0001-87,BLUMENAU,4202404.0,SC,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
1511,2003-09-08,VERVE PRODUÇÕES E CONSULTORIA LTDA,31.478.621/0001-09,VITÓRIA,3205309.0,ES,Brasileiro independente 
1510,2003-09-08,PALOMA ROCHA PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICA LTDA,05.752.246/0001-33,BRASÍLIA,5300108.0,DF,Brasileiro independente 
4701,2005-09-08,ARAÇÁ AZUL PRODUÇÃO EVENTOS E TURISMO LTDA,01.231.528/0001-34,SALVADOR,2927408.0,BA,Brasileiro independente 
6385,2006-09-08,CINEPLUS PRODUÇÕES ARTISTICAS E CINEMA LTDA,07.699.790/0001-94,CURITIBA,4106902.0,PR,Brasileiro
6394,2006-09-08,SETEMBRO PRODUÇÕES CULTURAIS LTDA - ME,07.718.924/0001-77,CURITIBA,4106902.0,PR,Brasileiro independente 
6392,2006-09-08,CASA JABUTICABA DE CINEMA E TEATRO LTDA,03.039.811/0001-94,SÃO PAULO,3550308.0,SP,Brasileiro independente 
14325,2008-09-08,RECANTO TREKKER FILMES LTDA. ME.,28.324.036/0001-40,VOLTA REDONDA,3306305.0,RJ,"Brasileiro de capital nacional nos termos do art. 1º, inciso III da IN 91"
15963,2009-09-08,DENYS LOBO CARVALHO - ME,10.634.153/0001-44,VITÓRIA,3205309.0,ES,Brasileiro independente 
19633,2011-09-08,FABULA FILMES LTDA,14.106.796/0001-76,SÃO PAULO,3550308.0,SP,Brasileiro independente 
